"Germano Ettore",Dolcetto,varietal
Monsecco,"Pinot Noir",varietal
"Antoniotti Odilio",Nebbiolo,varietal
"Rocche dei Manzoni","Pinot Nero",varietal
"Cantina Bartolani",Spergola,varietal
"Shinn Estate Vineyards","Champagne Blend",varietal
"Champagne Agrapart & Fils",Chardonnay,varietal
"Gaston Chiquit",Chardonnay,varietal
Tardieu-Laurent,Viognier,varietal
"Betts & Scholl","Rhone Red Blends",varietal
"Domaine Gilles Troullier","Grenache Blanc",varietal
"Loredan Gasparini Venegazzu","Red Blend",varietal
"Roccolo Grassi","Valpolicella Blend",varietal
Donnafugata,"Other Red Blends",varietal
Kozlovic,"Malvazija Istarska",varietal
Krauthaker,"Pinot Grigio",varietal
Krauthaker,Graševina,varietal
Krauthaker,"Sauvignon Blanc",varietal
Krauthaker,Chardonnay,varietal
"Chevalier de Lascombes","Bordeaux Red Blends",varietal
Barbera,Italy,varietal
"Enzo Pasquale Praesidium",Montepulciano,varietal
"Mario Macciocca",Cesanese,varietal
"Vinicola Sannio",Sciascinoso,varietal
"Leone de Castris",Chardonnay,varietal
"Azienda Agricola Natalino del Prete",Negroamaro,varietal
"'a Vita",Gaglioppo,varietal
"Attilio Contini",Cannonau,varietal
"Sori Paitin",Nebbiolo,varietal
"Oscar Sturm","Sauvignon Blanc",varietal
"Turco Innocenzo Granaccia",Grenache,varietal
"Corte dei Papi",Malvasia,varietal
"Poggio Le Volpi","Nero Buono",varietal
"Zanetti Villa di Corlo","Bordeaux Red Blends",varietal
"Fattoria Laila",Montepulciano,varietal
"Maria Pia Castelli",Montepulciano,varietal
"Azienda Agricola La Distesa",Montepulciano,varietal
"La Monacesca",Sangiovese,varietal
"Tenimenti Angelini Val di Suga",Sangiovese,varietal
"Giovanni Montisci",Cannonau,varietal
"Feudo Montoni","Nero d’Avola",varietal
Manenti,"Nero d'Avola",varietal
"Marco De Bartoli","Merlot Blend",varietal
" Frank Cornelissen"," Nerello Cappuccio",varietal
" Frank Cornelissen"," Nerello Mascalese ",varietal
Antinori,"Cabernet Franc",varietal
"Vini Biondi","Nerello Blend",varietal
"Terrazze dell'Etna","Nerelo Blend",varietal
"Terrazze dell'Etna","Nerello Mascalese",varietal
"I Vigneri di Salvo","Nerello Blend",varietal
Panevino,Grenache,varietal
Gulfi,Frappato,varietal
"Azienda Agricola Cos","Nero d’Avola",varietal
"Azienda Agricola Arianna Occhipinti","Nero d’Avola",varietal
Riofavara,"Nero d'Avola",varietal
"Caruso & Minini",Perricone,varietal
Passopisciaro,"Petit Verdot",varietal
Gagliardo,Nebbiolo,varietal
Gagliasso,Nebbiolo,varietal
"Fratelli Serio and Battista Borgogno",Nebbiolo,varietal
"Fattoria Montellori","Bordeaux Red Blends",varietal
"Azienda Agricola Meroi","Verduzzo Friulano",varietal
"Zlati Gric",Riesling,varietal
"Ptuj Winery","White Blend",varietal
"Joseph Niedermayer","White Blend",varietal
Anselmi,"Other White Wine",varietal
"Dal Forno Romano","Other Dessert",varietal
"Venturini Massimino","Valpolicella Blend",varietal
"Bibi Graetz",Canaiolo,varietal
"Fattoria Rodáno","Red Blend",varietal
"Podere San Luigi","Cabernet Sauvignon",varietal
"Vecchie Terre di Montefili","SuperTuscan Blend",varietal
"Oliver Caldwell Cellars",Merlot,varietal
Ridge,"Petite Sirah",varietal
Ridge,"Zinfandel Blend",varietal
"Panther Creek","Pinot Noir",varietal
Hudson-Chatham,"Baco Noir",varietal
"Domaine Marquis d'Angerville",Aligote,varietal
"Domaine Abbatucci","White Blend",varietal
"Elvio Pertinace",Nebbiolo,varietal
Boroli,Nebbiolo,varietal
Cieck,Erbaluce,varietal
"Az. Agr. Bagnario",Moscato,varietal
"Forteto della Luja",Brachetto,varietal
"Forteto della Luja","Muscat Blanc a Petits Grains",varietal
"Leone Conti",Albana,varietal
Avignonesi,"Other Dessert",varietal
"Rocca di Montegrossi",Trebbiano,varietal
"Villa Sant'Anna",Malvasia,varietal
"Luciano Landi",Lacrima,varietal
"Marco De Bartoli","Muscat of Alexandria",varietal
"Saint-Chamant Christian Coquillette",Chardonnay,varietal
"Corte Sant'Alda","Valpolicella Blend",varietal
"Abbazia di Novacella","Pinot Noir",varietal
" Marques de Gelida",Chardonnay,varietal
" Paumanok",Chardonnay,varietal
Paumanok,"Sauvignon Blanc",varietal
"Finca Luzon","Other Red Blends",varietal
"Grand Listrac","Bordeaux Red Blends",varietal
"E. Guigal","Southern Rhone Blend",varietal
"Vignobles Brunier","Southern Rhone Blend",varietal
"Jorge Ordoñez & Co.","Muscat of Alexandria",varietal
Alvear,"Pedro Ximenez",varietal
" Chateau Ksara",Muscat,varietal
"Salvatore Molettieri",Aglianico,varietal
"Azienda Agricola Quintodecimo",Aglianico,varietal
"Weingut Salomon-Undhof","Gruner Veltliner",varietal
"Weingut Kirchmayr","Gruner Veltliner",varietal
"Artur Toifl","Gruner Veltliner",varietal
Weszeli,"Gruner Veltliner",varietal
Sattlerhof,"Muscat Blanc à Petits Grain",varietal
Wimmer-Czerny,Traminer,varietal
Wieninger,"Viennese Field Blend",varietal
"Rudi Pichler","Pinot Blanc",varietal
"Dominique Gallois","Pinot Noir",varietal
"Pierre Gonon",Syrah,varietal
"Domaine Florentin",Syrah,varietal
"Domaine Georges Vernay",Syrah,varietal
Bacaro,"Pinot Grigio",varietal
Jelu,Malbec,varietal
"Domaine La Croix du Prieur",Grenache,varietal
"Clos Rougeard (Foucault)","Chenin Blanc",varietal
"Domaine des Roches Neuves (Thierry Germain)","Chenin Blanc",varietal
"Domaine Nebout",Tressallier,varietal
"Agricoltori del Geografico",Sangiovese,varietal
Nostravita,Sangiovese,varietal
"Castello di Cacchiano",Sangiovese,varietal
"Azienda Agricola Il Palagetto",Sangiovese,varietal
"Lodovico Antinori Tenuta di Biserno","Bordeaux Red Blends",varietal
"Alder Ridge","Cabernet Sauvignon",varietal
Trione,"Bordeaux Red Blends",varietal
"Herb Lamb Vineyards","Cabernet Sauvignon",varietal
Luscher-Ballard,"Cabernet Sauvignon",varietal
"Switchback Ridge","Cabernet Sauvignon",varietal
"Grace Family","Cabernet Sauvignon",varietal
"Moutard Père et Fils","Pinot Noir",varietal
"Alain Thienot",Chardonnay,varietal
"Pol Roger",Chardonnay,varietal
"Georges Laval",Chardonnay,varietal
"Georges Laval","Pinot Noir",varietal
Ruinart,Chardonnay,varietal
"Agusti Torello Mata",Trepat,varietal
Caraccioli,"Pinot Noir",varietal
"St. Innocent","Pinot Noir",varietal
"A.R. Valdespino",Palomino,varietal
D'Oliveiras,Verdelho,varietal
"The Rare Wine Co.",Sercial,varietal
"Philippe Bornard",Melon-Queue-Rouge,varietal
"Jean Francois Ganevat","Melon Queue Rouge/ Chardonnay",varietal
Classico,"Valpolicella Blend",varietal
"Michele Castellani","Valpolicella Blend",varietal
Latium,"Valpolicella Blend",varietal
"Norina Pez","Cabernet Franc",varietal
Jermann,Blauburgunder,varietal
"Lis neris",Merlot,varietal
"Walter Filiputti",Pignolo,varietal
Girlan,Lagrein,varietal
"Marchese Carlo Guerrieri Gonzaga","Bordeaux Red Blends",varietal
"Giacosa Fratelli",Nebbiolo,varietal
"Cantina del Glicine",Dolcetto,varietal
"Fattoi Ofelio & Figli",Sangiovese,varietal
"Fattoria dei Barbi",Sangiovese,varietal
"Tenuta Carlina",Barbera,varietal
Alfasi,Chardonnay,varietal
" Baron Herzog"," Semillon ",varietal
"Baron Herzog Winery","Sauvignon Blanc",varietal
" Bartenura","Pinot Grigio",varietal
" Carmel Vineyard",Riesling,varietal
" Bartenura"," Muscat Blanc a Petits Grains",varietal
" Bartenura",Prosecco,varietal
" Drappier","Pinot Noir",varietal
" Baron Herzog",Chardonnay,varietal
"Agricola Querciabella","Cabernet Sauvignon",varietal
"Castello di Querceto","Bordeaux Red Blends",varietal
"Azienda I Greppi","Bordeaux Red Blends",varietal
Mocine,Sangiovese,varietal
"Fattoria Le Pupille",Sangiovese,varietal
"Terre di Talamo",Sangiovese,varietal
"Marchesi de Frescobaldi","Bordeaux Red Blends",varietal
"Fratelli Muratori","Cabernet Sauvignon",varietal
Orma,"Bordeaux Red Blends",varietal
"Azienda Agricola Montesecondo","Petit Verdot",varietal
Fossacolle,Sangiovese,varietal
"Molino di Sant'Antimo",Sangiovese,varietal
"Aia Vecchia","Cabernet Sauvignon",varietal
"Feudo Principi di Butera","Nero d'Avola",varietal
"Castello Banfi","Cabernet Sauvignon",varietal
"Ronco delle Betulle","Cabernet Sauvignon",varietal
" Marchesi de Frescobaldi","Cabernet Sauvignon",varietal
"Palo Alto","Cabernet Sauvignon",varietal
"Laurent Miquel",Viognier,varietal
Santi,Corvina,varietal
" Cleto Chiarli"," Lambrusco",varietal
Tiburzi,Sagrantino,varietal
"Tenuta Colli di Serrapetrona","Vernaccia Nera",varietal
"Mila Vuolo",Aglianico,varietal
"Cantina Dei Monaci",Aglianico,varietal
"Owen Roe",Syrah,varietal
"Owen Roe","Cabernet Franc",varietal
"Chappellet Cervantes","Bordeaux Red Blends",varietal
Arkenstone,"Cabernet Sauvignon",varietal
Bond,"Cabernet Sauvignon",varietal
"Davis Bynum","Pinot Noir",varietal
Lenz,"Cabernet Sauvignon",varietal
"Richard Betts","Cabernet Sauvignon",varietal
"Langlois Chateau","Sauvignon Blanc",varietal
"Tenuta Villanova","Pinot Grigio",varietal
Quintay,Carmenere,varietal
Decoy,"Cabernet Sauvignon",varietal
"Montinore Vineyards",Riesling,varietal
" Echeverría","Sauvignon Blanc",varietal
"Fess Parker",Chardonnay,varietal
"Laurent Miquel Pere et Fils",Cinsault,varietal
" Louis Roederer",Champagne,varietal
"Château St. Jean","Pinot Noir",varietal
"Bodegas Casa de la Ermita",Tempranillo,varietal
"Steltzner Vineyards","Bordeaux Red Blends",varietal
"Ronco delle Betulle","Tocai Friulano",varietal
"Kellerei-Cantina Andrian",Gewürztraminer,varietal
Attems,"Pinot Grigio",varietal
"Livio Felluga","Bordeaux Red Blends",varietal
Valdonica,Vermentino,varietal
Zidarich,"Sauvignon Blanc",varietal
"Finca Nueva",Viura,varietal
"Bodegas Luis Alegre",Viura,varietal
"Cal Raspallet",Xarel-lo,varietal
"Costers del Siurana","Garnacha Blanca",varietal
Elios,"Other White Blends",varietal
"Chateau Bela",Riesling,varietal
"Deloach Vineyards","Cabernet Sauvignon",varietal
"Sean Thackrey","Cabernet Sauvignon",varietal
"Terra Valentine","Cabernet Sauvignon",varietal
Lindstrom,"Cabernet Sauvignon",varietal
"T'Jara Wines",Merlot,varietal
"Lieb Family Cellars","Cabernet Sauvignon",varietal
"Schneider Vineyards","Cabernet Franc",varietal
"Cardwell Hill","Pinot Noir",varietal
Adelsheim,"Pinot Noir",varietal
Presqu'ile,"Pinot Noir",varietal
Rhys,"Pinot Noir",varietal
"Lost Highway Project Bindi","Pinot Noir",varietal
"Weingut Michlits","Pinot Noir",varietal
Meinklang,"Pinot Noir",varietal
"Casas del Bosque","Pinot Noir",varietal
"Comte Senard","Pinot Noir",varietal
"Chanson Père et Fils","Pinot Noir",varietal
"Domaine Jaeger-Defaix","Pinot Noir",varietal
"Domaines Devillard","Pinot Noir",varietal
"Domaine de la Chaponne",Gamay,varietal
"Domaine Bernard Santé",Gamay,varietal
"Domaine du Colombier",Syrah,varietal
"Corte Sant' Alda","Valpolicella Blend",varietal
"Colombaia - Azienda Agricola Nadia Castagnedi",Trebbiano,varietal
"Domaine de Nizas",Rose,varietal
"Tierra Secreta",Malbec,varietal
"Beckman Vineyard",Syrah,varietal
"Máté - Podere il Falconaio",Sangiovese,varietal
"Agricola Querciabella",Sangiovese,varietal
"Cantina Fratelli Pardi",Sagrantino,varietal
Firriato,Perricone,varietal
"Cantina di Santadi",Carignan,varietal
Grattamacco,Sangiovese,varietal
"Logo Novo",Sangiovese,varietal
Montepeloso,Montepulciano,varietal
"Navarro Lopez",Tempranillo,varietal
"El Raval",Tempranillo,varietal
"Luna Beberide",Mencia,varietal
"Manuel Manzaneque",Tempranillo,varietal
"Bodegas Mustiguillo","Other Red Blends",varietal
"Bodega del Palacio de los Frontaura y Victoria",Tempranillo,varietal
"Bodegas del Palacio de los Frontaura",Tempranillo,varietal
" Domaine Ramonet","Pinot Noir",varietal
"Domaine Agnes et Didier Dauvissat",Chardonnay,varietal
"Holly's Hill Vineyards",Roussanne,varietal
" Château de Puligny-Montrachet",Chardonnay,varietal
"Schrader Cellars","Pinot Noir",varietal
"Michael Shaps",Viognier,varietal
"Antica Enotria","Nero di Troia",varietal
Botromagno,"Nero di Troia",varietal
"Laurel Glen Vineyards","Cabernet Sauvignon",varietal
"Chanson Père et Fils",Chardonnay,varietal
"Robert Ampeau",Chardonnay,varietal
"Domaine Chateau de Maltroye",Chardonnay,varietal
"Philippe Collin",Chardonnay,varietal
"Oliver Merlin",Chardonnay,varietal
"Château de Pierreclos",Chardonnay,varietal
"Chateau Nicot",Semillon,varietal
"Les Vignerons du Sommièrois",Chardonnay,varietal
"Buehler Vineyards",Rose,varietal
"Chateau Montaud",Syrah,varietal
"Domaine Cazes","Other White Blends",varietal
"Ferme St. Antonin",Grenache,varietal
"Louis de Melac","Bordeaux Red Blends",varietal
"Domaine Gerard Millet","Pinot Noir",varietal
"Chateau Coucheroy","Bordeaux Red Blends",varietal
Naudin-Tiercin,"Pinot Noir",varietal
"Domaine Naudin Tiercin","Pinot Noir",varietal
"Chateau Beaumont","Bordeaux Red Blends",varietal
"Chateau Petit Bouquey","Bordeaux Red Blends",varietal
"Domaine Comte De Lauze","Red Southern Rhone Blend",varietal
"Ch. Beauregard","Bordeaux Red Blends",varietal
BearBoat,"Pinot Noir",varietal
"Elk Horne Ridge","Pinot Noir",varietal
" Bouvet","Champagne Blend",varietal
"Champagne Paul Goerg","Champagne Blend",varietal
" Aneri Winery","Champagne Blend",varietal
"Quartz Reef",Chardonnay,varietal
"Joseph Cattin","Pinot Noir",varietal
" J Vineyards & Winery",Rose,varietal
" Henriot",Rose,varietal
" Rotari",Rose,varietal
"Domaine Dauvissat-Camus",Chardonnay,varietal
"Vincent Dauvissat (René & Vincent)",Chardonnay,varietal
"Domaine William Fevre",Chardonnay,varietal
"Domaine Benedicte & Stephane Tissot",Chardonnay,varietal
"Damien Laureau","Chenin Blanc",varietal
Château-Grillet,Viognier,varietal
"Domaine Marc Sorrel",Marsanne,varietal
"Schloss Schönborn","Pinot Grigio",varietal
Edetaria,"Grenache Blanc",varietal
Niepoort,Codega,varietal
"Podere Forte","Petit Verdot",varietal
"Podere Forte",Sangiovese,varietal
Querciabella,Sangiovese,varietal
Pecchenino,Nebbiolo,varietal
"Bera Vittorio E. Figli",Barbera,varietal
"Braida di Giacomo Bologna",Barbera,varietal
"La Crotta di Vegneron",Fumin,varietal
"Grosjean Frères","Pinot Noir",varietal
Bruna,"Red Blend",varietal
Caiarossa,Sangiovese,varietal
"Casanova di Nieri","Cabernet Sauvignon",varietal
Castellare,"Cabernet Sauvignon",varietal
"Fattoria Felsina",Sangiovese,varietal
"Donatella Cinelli",Sangiovese,varietal
"Le Macioche",Sangiovese,varietal
Salvioni,Sangiovese,varietal
"Weingut Gottardi","Pinot Nero",varietal
"Ronchi di Cialla",Schippettino,varietal
Zidarich,Schippettino,varietal
"Tenuta la Palazza","Cabernet Sauvignon",varietal
"Montevetrano di Silvia","Cabernet Sauvignon",varietal
"Chateau Vannieres",Mourvedre,varietal
"Domaine Robert Ampeau & Fils","Pinot Noir",varietal
"Marquis d' Angerville","Pinot Noir",varietal
"Domaine Camille Giroud","Pinot Noir",varietal
"Comte de Vogue","Pinot Noir",varietal
"Domaine Lamarche","Pinot Noir",varietal
"Domaine Jean-Grivot","Pinot Noir",varietal
"Drew Family Vineyards",Syrah,varietal
"Paul Lato",Syrah,varietal
"La Jota","Petite Sirah",varietal
"Bodegas Renacer",Maalbec,varietal
"Burn Cottage","Pinot Noir",varietal
"Glenelly Estate","Cabernet Sauvignon",varietal
" Château Beaulie"," Red Southern Rhone Blend",varietal
"Castello Di Spessa","Tocai Friulano",varietal
"Flora Springs Wine Company","Sauvignon Blanc",varietal
"Joseph Phelps",Viognier,varietal
"Andrea Oberto Vigneto Vantrino",Dolcetto,varietal
"Paolo Scavino",Barbera,varietal
"Gloria Ferrer Caves & Vineyards",Merlot,varietal
"Betz Family Winery","Bordeaux Red Blends",varietal
"Macari Vineyards","Bordeaux Red Blends",varietal
" Empire Builder","Cabernet Franc",varietal
"Les Vignerons de Estezargues",Syrah,varietal
Santomas,Refosco,varietal
"Hvarsko Vinogorje","Plavac Mali",varietal
Sekoranja,Gamay,varietal
Dutschke,Syrah,varietal
" Armand de Brignac",Rose,varietal
"Matua Valley","Pinot Noir",varietal
"Castello Banfi",Merlot,varietal
"Marchesi de Frescobaldi","SuperTuscan Blend",varietal
O'dun,"Cabernet Sauvignon",varietal
Ferrari-Carano,Merlot,varietal
"Mas Amiel",Grenache,varietal
"Didier Champalou","Chenin Blanc",varietal
"Didier Dagueneau et Guy Pautrat","Petit Manseng",varietal
"Jean-Claude Belland","Pinot Noir",varietal
"Domaine Henri Rebourseau","Pinot Noir",varietal
"Baron Thenard","Pinot Noir",varietal
"Domaine Overnoy-Crinquand",Trousseau,varietal
"Château de la Guimonière","Cabernet Franc",varietal
"Jean Louis Chave",Syrah,varietal
"Domaine Cosse-Maisonneuve",Malbec,varietal
"Weingut K. Alphart",Neuburger,varietal
"Rene Favre & Fils","Petite Arvine",varietal
"Terre Bianchi",Pigato,varietal
"Wind Gap","Pinot Grigio",varietal
"Domaine de la Charmoise",Romorantin,varietal
"Weingut Kuenhof",Riesling,varietal
"Domaine Chezatte","Sauvignon Blanc",varietal
"Weingut Kollwentz-Römerho","Sauvignon Blanc",varietal
"Domaine de Saint-Pierre",Savagnin,varietal
"Domaine Genevat",Savagnin,varietal
"Daniele Coutandin","Piedmont Red Blend",varietal
Anne-Claire,"Cabernet Franc",varietal
Coulaine,"Cabernet Franc",varietal
"Paolo Conterno",Dolcetto,varietal
"ViniRari di Giulio Moriondo",Fumin,varietal
"Domaine du Tiellet",Gamay,varietal
"Domaine Pascal Granger",Gamay,varietal
"Paul-Henri Thillardon",Gamay,varietal
"Louis Claude Desvignes",Gamay,varietal
"Domaine Jean David",Grenache,varietal
"Klosterkellerei Muri-Gries",Lagrein,varietal
"Mark Ryan Winery","Cabernet Sauvignon",varietal
Chappellet,"Cabernet Sauvignon",varietal
Derenoncourt,"Cabernet Sauvignon",varietal
"Lewis Cellars","Bordeaux Red Blends",varietal
Matthiasson,"Cabernet Sauvignon",varietal
"Vineyard 29","Cabernet Sauvignon",varietal
"Chateau Gambaude Guillot","Bordeaux Red Blends",varietal
"Domaine Nicolas Gonin","Parsan Mondeuse",varietal
Ramsay,"Pitite Sirah",varietal
"Domaine Desertaux-Ferrand","Pinot Noir",varietal
Trousse-Chemise,"Pinot Noir",varietal
"Red Wine",Spatburgunder,varietal
"Guillaume Gilles",Syrah,varietal
Failla,Syrah,varietal
Skerk,Terrano,varietal
"Domaine de la Tourmelle",Trousseau,varietal
"Domaine Genevat",Trousseau,varietal
"The Hess Collection",Syrah,varietal
"Gloria Ferrer",Syrah,varietal
"Simi Winery","Cabernet Sauvignon",varietal
Kendall-Jackson,"Pinot Noir",varietal
Faiveley,"Pinot Noir",varietal
"Pierre Ponnelle","Pinot Noir",varietal
"Domaine Château De La Tour","Pinot Noir",varietal
"Domaine Georges Mugneret","Pinot Noir",varietal
"Fratelli Oddero",Nebbiolo,varietal
"Domaine J Coudray-Bizot",Chardonnay,varietal
Doudet-Naudin,Chardonnay,varietal
"Richard Leroy","Chenin Blanc",varietal
"Thibaud Boudignon","Chenin Blanc",varietal
"François Merlin",Viognier,varietal
"Champagne Bollinger",Rose,varietal
"Stanislao Radikon",Friulano,varietal
"Stanislao Radikon","Sauvignon Blanc",varietal
Biondi-Santi,"Other Red Blends",varietal
"Anne Gros & Jean-Paul Tollot",Grenache,varietal
"Mas Champart",Grenache,varietal
"Domaine Léon Barral",Grenache,varietal
" Moët & Chandon","Champagne Blend",varietal
" Giacomo Montressor",Prosecco,varietal
" Moët & Chandon","Pinot Noir",varietal
"Lis neris",Gewürztraminer,varietal
"Lis neris","Pinot Grigio",varietal
"Ronco del Gnemiz",Malvasia,varietal
"Marco Felluga","Sauvignon Blanc",varietal
"Istituto Agrario San Michele All'Adige","Incrocio Manzoni 6.0.13",varietal
Tiefenbrunner,"Other White Wine",varietal
"Weingut Garlider",Muller-Thurgau,varietal
"St. Michael-Eppan",Riesling,varietal
"Instituto Agrario di San Michele all'Adige",Riesling,varietal
"Oxford Landing",Chardonnay,varietal
"Stony Hill",Chardonnay,varietal
Conundrum,"Other White Blends",varietal
Rebenhof,Riesling,varietal
"The Gainey Vineyard","Sauvignon Blanc",varietal
"Mount Fishtail","Sauvignon Blanc",varietal
"Fess Parker",Viognier,varietal
"Red Southern Rhone Blend",Grenache,varietal
Tommasi,"Valpolicella Blend",varietal
"Truchard Vineyards","Cabernet Sauvignon",varietal
"Peju Province",Merlot,varietal
"Opus One Winery","Cabernet Franc",varietal
"Stags' Leap Winery","Petite Sirah",varietal
"Tobias Vineyards",Zinfandel,varietal
"Baron Phillipe de Rothschild","Cabernet Sauvignon",varietal
"Casa Lapostolle",Carmenere,varietal
"E. Guigal","Red Southern Rhone Blend",varietal
"Chateau Trignon","Rhone Red Blends",varietal
"Domaine Jean Bousquet",Malbec,varietal
"Bernard Remy","Champagne Blend",varietal
"Quinta da Murta","Touriga Nacional",varietal
"Joseph Foraster",Trepat,varietal
Poema,Alvarinho,varietal
"Wine & Soul",Vosinho,varietal
"Quinta do Mondego Munda",Encruzado,varietal
"Quinta de Foz de Arouce",Cerceal,varietal
"Quinta do Pinto",Fernão,varietal
"Quinta Do Monte d'Oiro",Viognier,varietal
"Herdade do Esporao","Antao Vaz",varietal
"Herdade da Malhadinha Nova",Arinto,varietal
"Herdade Do Rocim","Antao Vaz",varietal
"Jose Maria Da Fonseca",Verdelho,varietal
"Bodegas del Palacio de Fefiñanes",Albariño,varietal
"Casal Novo",Godello,varietal
" Dominio do Bibei"," Godello",varietal
"Emilio Rojo",Treixadura,varietal
"Domaine les Pallieres",Grenache,varietal
Frescobaldi,"Bordeaux Red Blends",varietal
"Castello di Gabbiano","Castello di Gabbiano",varietal
"Luigi Righetti","Other Red Wine",varietal
Fantinel,Fantinel,varietal
Pahlmeyer,Chardonnay,varietal
"Thomas Fogarty",Chardonnay,varietal
Steltzner,"Cabernet Sauvignon",varietal
Eponymous,"Cabernet Sauvignon",varietal
"Miguel Merino",Tempranillo,varietal
"Finca Los Alijares",Graciano,varietal
"Santiago Ijalba",Tempranillo,varietal
"Cellar Pasanau","Other Red Wine",varietal
"Terroir Al Limit Soc. Lda.",Syrah,varietal
"Mas Doix",Granacha,varietal
"Pascal Prunier-Bonheur","Pinot Noir",varietal
"Les Chais du Vieux Bourg","Pinot Noir",varietal
"Château de Montlys",Syrah,varietal
"Chateau Noaillac","Cabernet Sauvignon",varietal
"Chateau Coutelin-Merville","Cabernet Sauvignon",varietal
"Michele Alois Caiati","Pallagrello Bianco",varietal
"Cantine Olivella",Caprettone,varietal
"Cantine Olivella",Catalanesca,varietal
"Azienda Agricola Ciro Biondi",Carricante,varietal
"Arianna Occhipinti",Zibibbo,varietal
"Arianna Occhipinti",Albanello,varietal
Planeta,Carricante,varietal
"Vinogradi Marko Fon","Malvasia Bianca",varietal
"Miani Saurint","Sauvignon Blanc",varietal
"Rancho Arroyo Grande",Syrah,varietal
" Berlucchi","Champagne Blend",varietal
" Berlucchi",Rose,varietal
"Il Mosnel",Chardonnay,varietal
"Bisson Abissi","Bianchetta Genovese",varietal
"Eugenio Collavini","Ribolla Gialla",varietal
"Cordero di Montezemolo",Chardonnay,varietal
" Edi Kante",Chardonnay,varietal
"Agrapart & Fils","Champagne Blend",varietal
" Billecart-Salmon",Champagne,varietal
" Champagne Bollinger",Rose,varietal
Bollinger,"Pinot Noir",varietal
"Domaine De La Becassonne",Roussanne,varietal
"Conway Family Wines",Chardonnay,varietal
"Domaine Francois Baur","Pinot Grigio",varietal
"Azienda Agricola Le Ragnaie",Sangiovese,varietal
"Dona Paula Los Cardos",Chardonnay,varietal
Canei,"Rose Blend",varietal
" Segura Viudas","Champagne Blend",varietal
"Lynmar Estate",Chardonnay,varietal
"Mission Hill Family Estate",Chardonnay,varietal
"Elementary Winery",Riesling,varietal
"Domaine De Beaurenard","Red Southern Rhone Blend",varietal
"Domaine de la Mordoree","Rhone Red Blends",varietal
"Roger Sabon","Rhone Red Blends",varietal
Muxagat,"Touriga Nacional",varietal
"Bodegas y Vinedos del Paramo",Rose,varietal
"Casa Santa Eufemia","Touriga Nacional",varietal
"Quinta do Popa",Tempranillo,varietal
" Jose Maria da Fonseca"," Port Blend Red",varietal
"Quinta do Vallado","Other Red Wine",varietal
"Quinta de la Rosa",Port,varietal
"Prats and Symington","Touriga Franca",varietal
" Quinta do Vale Dona Maria"," Touriga Nacional",varietal
"Wine & Soul","Tinta Amarela",varietal
"Quinta Do Monte d'Oiro",Syrah,varietal
"Viúva de José Gomes da Silva & Filhos",Ramisco,varietal
"Quinta Lagoalva de Cima","Alfrocheiro Preto",varietal
"Quinta do Mouro",Aragones,varietal
"Paulo Laureano","Tinto Grossa",varietal
"Adega Cachin",Mencia,varietal
"Adega Algueira",Mencia,varietal
"Domaine Chandon",Rose,varietal
" J Vineyards & Winery","Champagne Blend",varietal
Espectacle,Grenache,varietal
"Bodegas Mas Alta","Rhone Red Blends",varietal
"Marques de Murrieta","Other Red Blends",varietal
"Hacienda Monasterio","Other Red Blends",varietal
"Bodega Numanthia Termes",Tempranillo,varietal
"Brigitte & Gerhard Pittnauer",Blaufränkisch,varietal
"Tikves Winery",Vranec,varietal
Oregon,"Pinot Noir",varietal
"Two Messengers","Pinot Noir",varietal
Cobb,"Pinot Noir",varietal
"Paul Lato","Pinot Noir",varietal
"Baron Herzog Winery",Syrah,varietal
" Weinstock Cellars",Syrah,varietal
" Bartenura",Sangiovese,varietal
" Weinstock Cellar","Cabernet Sauvignon",varietal
" Ramon Cardova",Tempranillo,varietal
" Bartenura",Nebbiolo,varietal
" Barkan","Pinot Noir",varietal
"Giacomo Bologna",Brachetto,varietal
"Albana La Torre",Bosco,varietal
"Corte Sant'Alda",Corvina,varietal
"Livio Felluga",Picolit,varietal
"Le Casalte",Malvasia,varietal
"Isole e Elena","Other Dessert",varietal
Niepoort,"Touriga Nacional",varietal
"Orogeny Vineyards","Pinot Noir",varietal
"Bodegas Arzuaga",Tempranillo,varietal
"Chateau Latour","Cabernet Sauvignon",varietal
"Chateau Gruaud-Larose","Cabernet Sauvignon",varietal
"Chateau Leoville-Las Cases","Cabernet Sauvignon",varietal
"Lanson Noble","Champagne Blend",varietal
" Duval-Leroy","Champagne Blend",varietal
"Les Allees de Cantemerle","Cabernet Sauvignon",varietal
"Chateau Leoville-Las Cases","Bordeaux Red Blends",varietal
"Marqués de Vizhoja",Albariño,varietal
"Mas d'en Gil",Viognier,varietal
"Il Monticello",Vermentino,varietal
"Vinja Barde","Malvasia Istriana",varietal
"Ludwig Neumayer",Riesling,varietal
"Winzerkeller Sommerach EG",Silvaner,varietal
"Weingut Hoch",Grauburgunder,varietal
"Terrien Wines",Chardonnay,varietal
"Cave du Vieux-Moulin",Amigne,varietal
Digioia-Royer,"Pinot Noir",varietal
Coudert,Gamay,varietal
"Daniel Bouland",Gamay,varietal
" Frank Cornelissen"," Nerello Blend",varietal
Fritsch,"Gruner Veltliner",varietal
"Graf Hardegg",Viognier,varietal
"Matthias Müller",Riesling,varietal
"Domaine Nerantzi",Assyrtiko,varietal
"Koutsogiannopoulos Winery",Assyrtiko,varietal
