"J. Hofstatter","Pinot Bianco",varietal
"J. Hofstatter","Pinot Blanc",varietal
"J. Hofstatter","Pinot Noir",varietal
"J. Hofstatter","Pinot Nero",varietal
"J. Hofstatter","Bordeaux Blends",varietal
"J. Hofstatter",Schiava,varietal
"J. Hofstatter","Rare Red Blend",varietal
"J. Hofstatter","Other Red Wine",varietal
"Cantina Vini Merano","Moscato Giallo",varietal
"Cantina Vini Merano","Pinot Noir",varietal
"Guerrieri Gonzaga",Merlot,varietal
"Guerrieri Gonzaga","Bordeaux Red Blends",varietal
"Guerrieri Gonzaga","Sauvignon Blanc",varietal
"Guerrieri Gonzaga","Bordeaux Blends",varietal
"Tenuta Giuncheo","Red Blend",varietal
"Laura Aschero",Vermentino,varietal
"Laura Aschero",Rossese,varietal
"Laura Aschero","Rossese Di Ponente",varietal
"Laura Aschero",Pigato,varietal
"Turco Innocenzo",Grenache,varietal
"Happy Canyon",Grenache,varietal
Crifo,"Bombino Bianco",varietal
Polvanera,Minutolo,varietal
Polvanera,"White Blend",varietal
Polvanera,Primitivo,varietal
Polvanera,Fiano,varietal
Polvanera,Aglianico,varietal
"Fabbri di Rocco","Red Wine",varietal
"La Distesa","Red Wine",varietal
"La Distesa",Montepulciano,varietal
"La Distesa",Verdicchio,varietal
"Oasi Degli Angeli",Montepulciano,varietal
"Azienda Agricola Claudio Morelli","Vernaccia Nera",varietal
"Azienda Agricola Claudio Morelli",Bianchello,varietal
"Azienda Agricola Claudio Morelli",Sangiovese,varietal
"Azienda Agricola Claudio Morelli","Vernaccia Rossa di Pergola",varietal
"Azienda Agricola Claudio Morelli","Vernaccia Rosso",varietal
"Azienda Agricola Claudio Morelli",Vernaccia,varietal
"Azienda Agricola Claudio Morelli",Aleatico,varietal
"Casale Della Ioria",Cesanese,varietal
"Casale Della Ioria",Passerina,varietal
"Casale Della Ioria",Olivella,varietal
"Casale Della Ioria","Bordeaux Red Blends",varietal
"Vigneti Massimi Berucci",Cesanese,varietal
"Casale Cento Corvi","Red Wine",varietal
"Casale Cento Corvi",Giacche,varietal
"Casale Cento Corvi",Merlot,varietal
"Casale Cento Corvi","Rare Red Blend",varietal
"Casale Cento Corvi",Chardonnay,varietal
"Casale Cento Corvi",Sangiovese,varietal
"Casale Cento Corvi","Rare White Blend",varietal
"Colle Picchioni","Bordeaux Red Blends",varietal
"Colle Picchioni",Malvasia,varietal
"Villa Simone",Sangiovese,varietal
"Villa Simone","Rare Red Blend",varietal
"Azienda Agricola Parovel","Malvasia Istriana",varietal
"Charles  Charles",Rose,varietal
"Bindi Macedon Ranges",Chardonnay,varietal
"Streicker Ironstone Block",Chardonnay,varietal
"Waters Estate Rose of Syrah",Rose,varietal
"Sterling Vineyards",Merlot,varietal
"Sterling Vineyards","Cabernet Sauvignon",varietal
"Sterling Vineyards","Pinot Noir",varietal
"Sterling Vineyards",Syrah,varietal
"Sterling Vineyards","Pinot Grigio",varietal
"Sterling Vineyards",Chardonnay,varietal
"Sterling Vineyards","Sauvignon Blanc",varietal
"Sterling Vineyards",Riesling,varietal
"Sterling Vineyards","Bordeaux Red Blends",varietal
"Sterling Vineyards",Meritage,varietal
"Sterling Vineyards",Malvasia,varietal
"Sterling Vineyards","Malvasia Bianca",varietal
Luca,Malbec,varietal
Luca,"Pinot Noir",varietal
Luca,Chardonnay,varietal
Luca,Syrah,varietal
Luca,"Cabernet Sauvignon",varietal
Luca,"Bordeaux Red Blends",varietal
Keller,Riesling,varietal
Tesch,"Blanc de Noirs",varietal
Tesch,Riesling,varietal
Hexamer,Riesling,varietal
"Gut Hermannsberg",Weissburgunder,varietal
"Gut Hermannsberg",Riesling,varietal
"Gut Hermannsberg","Pinot Blanc",varietal
"Miner Family",Chardonnay,varietal
"Miner Family",Merlot,varietal
"Miner Family","Pinot Noir",varietal
"Miner Family",Marsanne,varietal
"Miner Family",Viognier,varietal
